NUM;FECHA_CORTE;PERIODO;TIPO_LARGA_DISTANCIA;EMPRESA;CÓDIGO;TIPO_TRÁFICO;TRÁFICO;;;;;;;;
17371;20240617;202003;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de interoperabilidad - 15XX;7.55;;;;;;;;
17372;20240617;202003;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;22,787,221.15;;;;;;;;
17373;20240617;202003;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;62,751.64;;;;;;;;
17374;20240617;202003;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;37,070.89;;;;;;;;
17375;20240617;202003;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;27,512.92;;;;;;;;
17376;20240617;202003;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;63,107.57;;;;;;;;
17377;20240617;202003;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;1,858.36;;;;;;;;
17378;20240617;202003;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;2,549.35;;;;;;;;
17379;20240617;202003;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;1,357,994.66;;;;;;;;
17380;20240617;202003;Larga Distancia Nacional;ANURA PERU S.A.C.;A;Preselección;4,305.00;;;;;;;;
17381;20240617;202003;Larga Distancia Internacional - Saliente;ANURA PERU S.A.C.;A;Preselección;16,707.00;;;;;;;;
17382;20240617;202003;Larga Distancia Nacional;ANURA PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;28.75;;;;;;;;
17383;20240617;202003;Larga Distancia Internacional - Entrante;ANURA PERU S.A.C.;H;No reportado;16,707.00;;;;;;;;
17384;20240617;202003;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;8,585.00;;;;;;;;
17385;20240617;202003;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;722.00;;;;;;;;
17386;20240617;202003;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;4,161.00;;;;;;;;
17387;20240617;202003;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;2,382.00;;;;;;;;
17388;20240617;202003;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;21,754.00;;;;;;;;
17389;20240617;202003;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;800,979.00;;;;;;;;
17390;20240617;202003;Larga Distancia Nacional;ENTEL PERÚ S.A.;A;Preselección;36,872.50;;;;;;;;
17391;20240617;202003;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;B;Llamada por Llamada;12,520.98;;;;;;;;
17392;20240617;202003;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;5,481,279.23;;;;;;;;
17393;20240617;202003;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;8,676,733.10;;;;;;;;
17394;20240617;202003;Larga Distancia Internacional - Saliente;FLASH SERVICIOS PERÚ S.R.L.;D;Tráfico originado en líneas de telefonía móvil;25,220.12;;;;;;;;
17395;20240617;202003;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;8.05;;;;;;;;
17396;20240617;202003;Larga Distancia Nacional;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;148,224.10;;;;;;;;
17397;20240617;202003;Larga Distancia Internacional - Saliente;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;306,718.97;;;;;;;;
17398;20240617;202003;Larga Distancia Nacional;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;33,142.40;;;;;;;;
17399;20240617;202003;Larga Distancia Internacional - Saliente;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;12,904.75;;;;;;;;
17400;20240617;202003;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;995,635.13;;;;;;;;
17401;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;775,984.58;;;;;;;;
17402;20240617;202003;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;11,801.42;;;;;;;;
17403;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;5,490.12;;;;;;;;
17404;20240617;202003;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;158,549.27;;;;;;;;
17405;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;5,999.69;;;;;;;;
17406;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;D;Tráfico originado en líneas de telefonía móvil;5,288,069.20;;;;;;;;
17407;20240617;202003;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;36,197.21;;;;;;;;
17408;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;15,243.31;;;;;;;;
17409;20240617;202003;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;523,353.56;;;;;;;;
17410;20240617;202003;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;3,931.49;;;;;;;;
17411;20240617;202003;Larga Distancia Internacional - Entrante;TELEFÓNICA DEL PERÚ S.A.A.;H;No reportado;16,889,833.22;;;;;;;;
17412;20240617;202003;Larga Distancia Nacional;VIETTEL PERU S.A.C.;A;Preselección;112.41;;;;;;;;
17413;20240617;202003;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;B;Llamada por Llamada;112.23;;;;;;;;
17414;20240617;202003;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;839,537.06;;;;;;;;
17415;20240617;202003;Larga Distancia Internacional - Entrante;VIETTEL PERU S.A.C.;H;No reportado;4,281,886.68;;;;;;;;
17416;20240617;202003;Larga Distancia Internacional - Saliente;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;36,863.70;;;;;;;;
17417;20240617;202003;Larga Distancia Internacional - Entrante;WIN EMPRESAS S.A.C.;H;No reportado;20,938.79;;;;;;;;
17418;20240617;202004;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;A;Preselección;739,512.81;;;;;;;;
17419;20240617;202004;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;A;Preselección;499,619.88;;;;;;;;
17420;20240617;202004;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;36,455.15;;;;;;;;
17421;20240617;202004;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;3,407.43;;;;;;;;
17422;20240617;202004;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;91,625.53;;;;;;;;
17423;20240617;202004;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;54,167.57;;;;;;;;
17424;20240617;202004;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;5,261,719.73;;;;;;;;
17425;20240617;202004;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;3,028.67;;;;;;;;
17426;20240617;202004;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;18,395.30;;;;;;;;
17427;20240617;202004;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;27,585,071.44;;;;;;;;
17428;20240617;202004;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;32,784.87;;;;;;;;
17429;20240617;202004;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;14,527.13;;;;;;;;
17430;20240617;202004;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;18,151.69;;;;;;;;
17431;20240617;202004;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;40,732.46;;;;;;;;
17432;20240617;202004;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;1,760.66;;;;;;;;
17433;20240617;202004;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;2,027.31;;;;;;;;
17434;20240617;202004;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;288,737.41;;;;;;;;
17435;20240617;202004;Larga Distancia Nacional;ANURA PERU S.A.C.;A;Preselección;274.00;;;;;;;;
17436;20240617;202004;Larga Distancia Internacional - Saliente;ANURA PERU S.A.C.;A;Preselección;3,121.00;;;;;;;;
17437;20240617;202004;Larga Distancia Nacional;ANURA PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;2.00;;;;;;;;
17438;20240617;202004;Larga Distancia Internacional - Saliente;ANURA PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;167.00;;;;;;;;
17439;20240617;202004;Larga Distancia Internacional - Entrante;ANURA PERU S.A.C.;H;No reportado;3,121.00;;;;;;;;
17440;20240617;202004;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;20,375.00;;;;;;;;
17441;20240617;202004;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;322.00;;;;;;;;
17442;20240617;202004;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;2,177.00;;;;;;;;
17443;20240617;202004;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;2,636.00;;;;;;;;
17444;20240617;202004;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;18,814.00;;;;;;;;
17445;20240617;202004;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;628,742.00;;;;;;;;
17446;20240617;202004;Larga Distancia Nacional;ENTEL PERÚ S.A.;A;Preselección;39,268.16;;;;;;;;
17447;20240617;202004;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;A;Preselección;5,303.20;;;;;;;;
17448;20240617;202004;Larga Distancia Nacional;ENTEL PERÚ S.A.;B;Llamada por Llamada;3.33;;;;;;;;
17449;20240617;202004;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;B;Llamada por Llamada;34.06;;;;;;;;
17450;20240617;202004;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;8,066,766.81;;;;;;;;
17451;20240617;202004;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;7,745,189.31;;;;;;;;
17452;20240617;202004;Larga Distancia Internacional - Saliente;FLASH SERVICIOS PERÚ S.R.L.;D;Tráfico originado en líneas de telefonía móvil;20,239.47;;;;;;;;
17453;20240617;202004;Larga Distancia Nacional;GILAT TO HOME PERÚ S.A.;C;Tarjetas de Pago;12.40;;;;;;;;
17454;20240617;202004;Larga Distancia Nacional;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;167,735.07;;;;;;;;
17455;20240617;202004;Larga Distancia Internacional - Saliente;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;301,813.22;;;;;;;;
17456;20240617;202004;Larga Distancia Nacional;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;11,513.20;;;;;;;;
17457;20240617;202004;Larga Distancia Internacional - Saliente;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;8,922.63;;;;;;;;
17458;20240617;202004;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;683,881.56;;;;;;;;
17459;20240617;202004;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;490,758.59;;;;;;;;
17460;20240617;202004;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;9,971.18;;;;;;;;
17461;20240617;202004;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;3,748.80;;;;;;;;
17462;20240617;202004;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;75,597.88;;;;;;;;
17463;20240617;202004;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;D;Tráfico originado en líneas de telefonía móvil;5,609,839.20;;;;;;;;
17464;20240617;202004;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;26,866.40;;;;;;;;
17465;20240617;202004;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;3,227.05;;;;;;;;
17466;20240617;202004;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;75,597.88;;;;;;;;
17467;20240617;202004;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;13,286.70;;;;;;;;
17468;20240617;202004;Larga Distancia Internacional - Entrante;TELEFÓNICA DEL PERÚ S.A.A.;H;No reportado;16,648,886.65;;;;;;;;
17469;20240617;202004;Larga Distancia Nacional;VIETTEL PERU S.A.C.;A;Preselección;177.83;;;;;;;;
17470;20240617;202004;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;B;Llamada por Llamada;194.70;;;;;;;;
17471;20240617;202004;Larga Distancia Internacional - Saliente;VIETTEL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;738,358.00;;;;;;;;
17472;20240617;202004;Larga Distancia Internacional - Entrante;VIETTEL PERU S.A.C.;H;No reportado;4,293,209.24;;;;;;;;
17473;20240617;202004;Larga Distancia Nacional;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;30,644.51;;;;;;;;
17474;20240617;202004;Larga Distancia Internacional - Saliente;WIN EMPRESAS S.A.C.;G;Otros tráficos no incluidos;4,665.90;;;;;;;;
17475;20240617;202004;Larga Distancia Internacional - Entrante;WIN EMPRESAS S.A.C.;H;No reportado;30,339.08;;;;;;;;
17476;20240617;202005;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;A;Preselección;744,119.25;;;;;;;;
17477;20240617;202005;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;A;Preselección;477,053.22;;;;;;;;
17478;20240617;202005;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;35,769.46;;;;;;;;
17479;20240617;202005;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;B;Llamada por Llamada;3,342.53;;;;;;;;
17480;20240617;202005;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;95,276.22;;;;;;;;
17481;20240617;202005;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;C;Tarjetas de Pago;52,111.96;;;;;;;;
17482;20240617;202005;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;D;Tráfico originado en líneas de telefonía móvil;4,737,139.72;;;;;;;;
17483;20240617;202005;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;3,273.26;;;;;;;;
17484;20240617;202005;Larga Distancia Internacional - Saliente;AMERICA MOVIL PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;22,455.16;;;;;;;;
17485;20240617;202005;Larga Distancia Nacional;AMERICA MOVIL PERU S.A.C.;F;Tráfico a través de interoperabilidad - 15XX;5.57;;;;;;;;
17486;20240617;202005;Larga Distancia Internacional - Entrante;AMERICA MOVIL PERU S.A.C.;H;No reportado;33,429,381.95;;;;;;;;
17487;20240617;202005;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;A;Preselección;41,321.32;;;;;;;;
17488;20240617;202005;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;A;Preselección;15,360.30;;;;;;;;
17489;20240617;202005;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;21,757.56;;;;;;;;
17490;20240617;202005;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;B;Llamada por Llamada;45,365.25;;;;;;;;
17491;20240617;202005;Larga Distancia Nacional;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;1,575.98;;;;;;;;
17492;20240617;202005;Larga Distancia Internacional - Saliente;AMERICATEL PERÚ S.A.;F;Tráfico a través de interoperabilidad - 15XX;1,569.78;;;;;;;;
17493;20240617;202005;Larga Distancia Internacional - Entrante;AMERICATEL PERÚ S.A.;H;No reportado;12,141.01;;;;;;;;
17494;20240617;202005;Larga Distancia Nacional;ANURA PERU S.A.C.;A;Preselección;1,322.00;;;;;;;;
17495;20240617;202005;Larga Distancia Internacional - Saliente;ANURA PERU S.A.C.;A;Preselección;2,588.00;;;;;;;;
17496;20240617;202005;Larga Distancia Nacional;ANURA PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;27.00;;;;;;;;
17497;20240617;202005;Larga Distancia Internacional - Saliente;ANURA PERU S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;447.00;;;;;;;;
17498;20240617;202005;Larga Distancia Internacional - Entrante;ANURA PERU S.A.C.;H;No reportado;2,588.00;;;;;;;;
17499;20240617;202005;Larga Distancia Internacional - Entrante;CIRION TECHNOLOGIES PERÚ S.A.;H;No reportado;21,324.00;;;;;;;;
17500;20240617;202005;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;A;Preselección;562.00;;;;;;;;
17501;20240617;202005;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;A;Preselección;2,289.00;;;;;;;;
17502;20240617;202005;Larga Distancia Nacional;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;2,589.00;;;;;;;;
17503;20240617;202005;Larga Distancia Internacional - Saliente;CONVERGIA PERÚ S.A.;B;Llamada por Llamada;17,147.00;;;;;;;;
17504;20240617;202005;Larga Distancia Internacional - Entrante;CONVERGIA PERÚ S.A.;H;No reportado;881,062.00;;;;;;;;
17505;20240617;202005;Larga Distancia Nacional;ENTEL PERÚ S.A.;A;Preselección;46,467.14;;;;;;;;
17506;20240617;202005;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;A;Preselección;5,821.02;;;;;;;;
17507;20240617;202005;Larga Distancia Nacional;ENTEL PERÚ S.A.;B;Llamada por Llamada;16.52;;;;;;;;
17508;20240617;202005;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;B;Llamada por Llamada;190.35;;;;;;;;
17509;20240617;202005;Larga Distancia Internacional - Saliente;ENTEL PERÚ S.A.;D;Tráfico originado en líneas de telefonía móvil;8,344,959.10;;;;;;;;
17510;20240617;202005;Larga Distancia Internacional - Entrante;ENTEL PERÚ S.A.;H;No reportado;18,310,505.12;;;;;;;;
17511;20240617;202005;Larga Distancia Internacional - Saliente;FLASH SERVICIOS PERÚ S.R.L.;D;Tráfico originado en líneas de telefonía móvil;22,931.87;;;;;;;;
17512;20240617;202005;Larga Distancia Nacional;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;178,635.18;;;;;;;;
17513;20240617;202005;Larga Distancia Internacional - Saliente;PRISONTEC S.A.C;E;Tráfico originado en teléfonos de uso público de la empresa;350,201.58;;;;;;;;
17514;20240617;202005;Larga Distancia Nacional;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;12,993.27;;;;;;;;
17515;20240617;202005;Larga Distancia Internacional - Saliente;SERVICIOS GLOBALES DE TELECOMUNICACIONES S.A.C.;E;Tráfico originado en teléfonos de uso público de la empresa;9,707.65;;;;;;;;
17516;20240617;202005;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;830,227.44;;;;;;;;
17517;20240617;202005;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;A;Preselección;417,431.13;;;;;;;;
17518;20240617;202005;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;10,162.67;;;;;;;;
17519;20240617;202005;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;B;Llamada por Llamada;4,006.02;;;;;;;;
17520;20240617;202005;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;C;Tarjetas de Pago;70,084.63;;;;;;;;
17521;20240617;202005;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;D;Tráfico originado en líneas de telefonía móvil;6,209,154.00;;;;;;;;
17522;20240617;202005;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;22,004.53;;;;;;;;
17523;20240617;202005;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;E;Tráfico originado en teléfonos de uso público de la empresa;4,075.43;;;;;;;;
17524;20240617;202005;Larga Distancia Nacional;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;70,084.63;;;;;;;;
17525;20240617;202005;Larga Distancia Internacional - Saliente;TELEFÓNICA DEL PERÚ S.A.A.;F;Tráfico a través de interoperabilidad - 15XX;14,506.98;;;;;;;;
